가요,산할아버지,산할아버지 구름모자 썻네,C G F G7,"산할아버지 구름모자 썼네
나비같이 훨훨 날아서
살금살금 다가가서
구름모자 벗겨 오지

이놈하고 물벼락 내리시네
천둥처럼 고함을 치시네
너무 놀라 뒤로 자빠졌네
하하하하 웃으시네

웃음소리에 고개 들어보니
구름모자 어디로 갔나요
바람결에 날려 갔나요
뒷춤에 감추셨나요

산할아버지 구름모자 썼네
나비같이 훨훨 날아서
살금살금 다가가서
공연히 혼줄만 났네"
가요,새색시 시집가네,수양버들 춤추는 길에 꽃가마 타고 가네,G D C Am,"수양버들 춤추는 길에 꽃가마 타고 가네
아홉 살 새색시가 시집을 간다네
가네 가네 갑순이 갑순이 울면서 가네
소꿉동무 새색시가 사랑일 줄이야

뒷동산 밭이랑에 꼴 베는 갑돌이
그리운 소꿉동무 갑돌이 뿐이건만
우네 우네 갑순이 갑순이 가면서 우네
아홉 살 새색시가 시집을 간다네
시집을 간다네"
가요,샤롬송,안녕 친구여 안녕 친구여 안녕 안녕 다시 만나리 다시 만나리 안녕 안녕,C G F G7,"안녕 친구여 안녕 친구여
샬롬 샬롬
다시 만날 때까지 다시 만날 때까지
샬롬 샬롬"
가요,석별의 정,오랫동안 사귀었던 정든 내 친구여,C G Am F,"오랫동안 사귀었던 정든 내 친구여
작별이란 웬 말인가 가야만 하는가
어디간들 잊으리오 두터운 우리 정
다시 만날 그날 위해 노래를 부르자

잘 가시오 잘 있으오 축배를 든 손에
석별의 정 잊지 못해 눈물도 흘리네
이 자리를 이 마음을 길이 간직하고
다시 만날 그날 위해 노래를 부르자"
가요,세노야,세노야 세노야 갈잎에 노을이 물들어,Am Dm G E,"세노야 세노야
산과 바다에 우리가 살고
산과 바다에 우리가 가네

세노야 세노야
기쁜 일이면 저 산에 주고
슬픈 일이면 님에게 주네

세노야 세노야
기쁜 일이면 바다에 주고
슬픈 일이면 내가 받네

세노야 세노야
산과 바다에 우리가 살고
산과 바다에 우리가 가네"
가요,세상모르고살았노라,가고 오지 못 한다는 말은 철 없던 시절에 들었노라,Am G Dm E,"가고 오지 못한다는 말을 철없던 시절에 들었노라
만수산을 떠나간 그 내 님을 오늘날 만날 수 있다면
고락에 겨운 내 입술로 모든 얘기 할 수도 있지만
나는 세상 모르고 살았노라 나는 세상 모르고 살았노라

돌아서면 무심타는 말이 그 무슨 뜻인 줄 알았으랴
제석산 붙는 불이 그 내 님의 무덤의 풀이라도 태웠으면
고락에 겨운 내 입술로 모든 얘기 할 수도 있지만
나는 세상 모르고 살았노라 나는 세상 모르고 살았노라

고락에 겨운 내 입술로 모든 얘기 할 수도 있지만
나는 세상 모르고 살았노라 나는 세상 모르고 살았노라
나는 세상 모르고 살았노라 나는 세상 모르고 살았노라"
가요,소녀의 꿈,저 산 저 멀리 저 언덕에는,C Am F G,"저 산 저 멀리 저 언덕에는 무슨 꽃잎이 피어 있을까
달이 뜨며는 해가 지며는 꽃은 외로워 울지 않을까
에야호 에야호 에야호 에야호
나비와 같이 훨훨 날아서 나는 가고파 에야호

저 산 저 멀리 저 언덕에는 산새 정답게 지저귀겠지
피리 불면서 노래 부르면 나도 즐겁게 같이 놀고파
에야호 에야호 에야호 에야호
푸른 하늘에 날개를 펴고 나는 가고파 에야호

저 산 저 멀리 저 언덕에는 누가 사는지 찾아 가고파
그림책 속의 왕자님같이 젊고 씩씩한 임이 살겠지
에야호 에야호 에야호 에야호
금빛 찬란한 마차를 타고 나는 가고파 에야호"
가요,솔개,우리는 말안하고 살 수 없나,G D Em Am,"우리는 말 안 하고 살 수가 없나
날으는 솔개처럼
권태 속에 내뱉어진 소음으로 주위는 가득 차고
푸른 하늘 높이 구름 속에 살아와
수많은 질문과 대답 속에 지쳐버린 나의 부리여

스치고 지나가던 사람들이 어느덧 내게 다가와
종잡을 수 없는 얘기 속에 나도 우리가 됐소
바로 그때 나를 비웃고 날아가 버린 나의 솔개여
수많은 관계와 관계 속에 잃어버린 나의 얼굴아

애드벌룬 같은 미래를 위해 오늘도 의미 없는 하루
준비하고 계획하는 사람 속에서 나도 움직이려나
머리 들어 하늘을 보면 아련한 친구의 모습
수많은 농담과 한숨 속에 멀어져 간 나의 솔개여

수많은 농담과 한숨 속에 멀어져 간 나의 솔개여
멀어져 간 나의 솔개여"
가요,숨바꼭질,우리 둘이 숨바꼭질 할까요,C G Am F,"우리 둘이 숨바꼭질 할까요
아하 그래 두 눈을 감아요
저기 저기 풀잎 속에 숨었나
흘러가는 구름 속에 숨었나

아니야 뒤에 있잖아 다시 한번 너를 찾아서
아니야 뒤에 있잖아 다시 한번 너를 찾아서
아니야 뒤에 있잖아 다시 한번 너를 찾아서
아니야 뒤에 있잖아 다시 한번 너를 찾아서"
가요,아름다운 것들,꽃잎끝에 달려있는 ㅇ작은 이슬방울들,C G Am F,
가요,아름다운 사람,어두운비 내려오면 처마밑에 한아이 울고 서 있네,G D Em C,"어두운 비 내려오면 처마 밑에 한 아이 울고 서 있네
그 맑은 두 눈에 빗물 고이면 음-
아름다운 그이는 사람이어라

세찬 바람 불어오면 벌판에 한 아이 달려가네
그 더운 가슴에 바람 안으면 음-
아름다운 그이는 사람이어라

새하얀 눈 내려오면 산 위에 한 아이 우뚝 서 있네
그 고운 마음에 노래 울리면 음-
아름다운 그이는 사람이어라
그이는 아름다운 사람이어라"
가요,아이야,아이야 우지마라 하얀 저별도,Am Dm G E,Am
가요,아침 이슬,긴 밤 지새우고 풀잎마다 맺힌,C G Em Am,"긴 밤 지새우고 풀잎마다 맺힌
진주보다 더 고운 아침 이슬처럼
내 맘에 설움이 알알이 맺힐 때
아침 동산에 올라 작은 미소를 배운다

태양은 묘지 위에 붉게 떠오르고
한낮에 찌는 더위는 나의 시련일지라
나 이제 가노라 저 거친 광야에
서러움 모두 버리고 나 이제 가노라

내 맘에 설움이 알알이 맺힐 때
아침 동산에 올라 작은 미소를 배운다
태양은 묘지 위에 붉게 떠오르고
한낮에 찌는 더위는 나의 시련일지라
나 이제 가노라 저 거친 광야에
서러움 모두 버리고 나 이제 가노라"
가요,악어 사냥,밀림속 살금살금 소리죽여 가보니,G D C Am,"밀림 속 살금살금 소리 죽여 가보니
질퍽한 늪지대에 악어 떼 살고 있네
악어야 나와라 우리는 악어 사냥꾼
과자를 줄 테니 웃으며 나와라

한 마리 예쁜 악어 잡혀 엉엉 우네
태어난 지 얼마 안 된 엄마 잃은 새끼 악어
악어야 울지 마 크거든 다시 올 테니
과자를 줄 테니 울음을 뚝 그쳐

악어는 무슨 죄로 늪을 떠나야 하나
멋도 모르고 좋아하는 철없는 새끼 악어
악어야 시끄러 우리는 떠나가지만
언젠가 우리는 늪으로 돌아올 테야"
가요,어디쯤 가고 있을까,꽃잎은 바람결에 떨어져,Am G Dm E,"꽃잎은 바람결에 떨어져
강물을 따라 흘러가는데
떠나간 그 사람은 지금은
어디쯤 가고 있을까

그렇게 쉽사리 떠날 줄은
떠날 줄 몰랐는데
한마디 말없이 말도 없이
보내긴 싫었는데

그 사람은 그 사람은
어디쯤 가고 있을까

그렇게 쉽사리 떠날 줄은
떠날 줄 몰랐는데
한마디 말없이 말도 없이
보내긴 싫었는데

그 사람은 그 사람은
어디쯤 가고 있을까
어디쯤 가고 있을까"
가요,언덕에 올라,바람부는 날이면 언덕에 올라,G D C Em,"바람 부는 날이면 언덕에 올라
넓은 들을 바라보며
그 여인의 마지막 그 말 한마디
생각하며 웃음 짓네
랄 라라 라랄랄라 랄랄 라라랄라
랄 라라 라랄랄라 라랄 라라랄라

비 오는 날이면 우산을 들고
빗방울을 바라보며
그 여인의 마지막 그 말 한마디
생각하며 웃음 짓네
랄 라라 라랄랄라 랄랄 라라랄라
랄 라라 라랄랄라 라랄 라라랄라

눈 오는 날이면 펄펄 날리는
함박눈을 맞으며
그 여인의 마지막 그 말 한마디
생각하며 웃음 짓네
랄 라라 라랄랄라 랄랄 라라랄라
랄 라라 라랄랄라 라랄 라라랄라"
가요,얼간이 짝사랑,옛날 한옛날에 얼간이 살았는데 동네 아가씨를,G D Em C,"옛날에 한 옛날에 얼간이 살았는데
동네 아가씨를 짝사랑 했더래요
어느 날 그 아가씨 우물가에 앉았는데
얼간이는 다가와서 손목을 잡았더래요

옛날에 한 옛날에 얼간이 살았는데
동네 아가씨를 짝사랑 했더래요
어느 날 그 얼간이 있는 용기 다 하여서
그 아가씨 귀를 잡고 뽀뽀를 했더래요

여름은 지나가고 가을이 다가왔대
곡식이 무르익듯 사랑도 익었대요
그래서 둘이는 저 푸른 초원 위에
그림 같은 집을 짓고 행복하게 살았더래요"
가요,얼굴,동그라미 그리려다 무심코 그린 얼굴,Em Am G B7,"동그라미 그리려다 무심코 그린 얼굴
내 마음 따라 피어나던 하얀 그때 꿈을
풀잎에 맺힌 이슬처럼 빛나던 눈동자
동그랗게 동그랗게 맴돌다 가는 얼굴

동그라미 그리려다 무심코 그린 얼굴
무지개 따라 올라갔던 오색빛 하늘 아래
구름 속에 나비처럼 날던 지난날
동그랗게 동그랗게 맴돌다 가는 얼굴"
가요,얼룩 고무신,구비구비 고갯길을 다 지나서,C G Am F,"굽이굽이 고갯길을 다 지나서
돌다리를 쉬지 않고 다 지나서
행여나 잠들었을 돌이 생각에
눈에 뵈는 산들이 멀기만 한데

꾸불꾸불 비탈길을 다 지나서
소나기를 맞으면서 다 지나서
개구리 울음소리 돌이 생각에
꿈속에 고무신을 다시 보았네

어허허허이 우리 돌이 우리 돌이 얼룩고무신
어허허허이 우리 돌이 우리 돌이 얼룩고무신"
가요,여름,흥에 겨워 여름이 오면 가슴을 활짝 열어요,C G Am F,"흥에 겨워 여름이 오면 가슴을 활짝 열어요
넝쿨장미 그늘 속에도 젊음이 넘쳐 흐르네
산도 좋고 물도 좋아라 떠나는 여행 길에서
마주치는 사람들마다 사랑이 오고 가네요

여름은 젊음의 계절 여름은 사랑의 계절
갈숲사이 바람이 불어 한낮의 더위를 씻고
밤이 오면 모닥불 가에 우리의 꿈이 익어요

여름은 젊음의 계절 여름은 사랑의 계절
갈숲사이 바람이 불어 한낮의 더위를 씻고
밤이 오면 모닥불 가에 우리의 꿈이 익어요

여름은 젊음의 계절 여름은 사랑의 계절
여름은 젊음의 계절 여름은 사랑의 계절"
가요,연,동네꼬마녀석들 추운줄도 모르고,G D Em C,"동네 꼬마 녀석들 추운 줄도 모르고
언덕 위에 모여서 할아버지께서 만들어 주신
연을 날리고 있네

꼬리를 흔들며 하늘을 나는 예쁜 꼬마 연들이
나의 마음속에 조용히 내려앉아 세상 소식 전해준다

풀먹인 연실에 내 마음 띄워 보내
저 멀리 외쳐본다

하늘 높이 날아라 내 맘마저 날아라
고운 꿈을 싣고 날아라
한 점이 되어라 한 점이 되어라
내 마음속에 한 점이 되어라

동네 꼬마 녀석들 추운 줄도 모르고
언덕 위에 모여서 할아버지께서 만들어 주신
연을 날리고 있네

풀먹인 연실에 내 마음 띄워 보내
저 멀리 외쳐본다

하늘 높이 날아라 내 맘마저 날아라
고운 꿈을 싣고 날아라
한 점이 되어라 한 점이 되어라
내 마음속에 한 점이 되어라

하늘 높이 날아라 내 맘마저 날아라
고운 꿈을 싣고 날아라
한 점이 되어라 한 점이 되어라
내 마음속에 한 점이 되어라"
가요,연가,비바람이 치던 바다 잔잔해져오면,G D Am C,"비바람이 치던 바다 잔잔해져 오면
오늘 그대 오시려나 저 바다 건너서
밤하늘에 반짝이는 별빛도 아름답지만
사랑스런 그대 눈은 더욱 아름다워라

그대만을 기다리리 내 사랑 영원히 기다리리
그대만을 기다리리 내 사랑 영원히 기다리리"
가요,열아홉살이에요,난 그런 거 몰라요,C G Am F,"난 그런 거 몰라요 아무것도 몰라요
괜히 겁이 나네요 그런 말 하지 말아요
난 정말 몰라요 들어보긴 했어요
가슴이 떨려 오네요 그런 말 하지 말아요

난 지금 어려요 열아홉 살인걸요
화장도 할 줄 몰라요 사랑이란 처음이어요
왠일인지 몰라요 가까이 오지 말아요
떨어져 얘기해요 얼굴이 뜨거워져요

난 지금 어려요 열아홉 살인걸요
화장도 할 줄 몰라요 사랑이란 처음이어요
엄마가 화낼 거예요 하지만 듣고 싶네요
사랑이란 그 말이 싫지만은 않네요"
가요,옛사랑,고요하고 어두운 밤이 어스레한 등불의 밤이,Am Dm G E,Dm
가요,옛사랑,남들도 모르게 서성이다 울었지,Am Dm G E,A
가요,옛시인의 노래,마른나무 가지에서 떨어지는,Am Dm G E,"마른나무 가지에서 떨어지는 작은 잎새 하나
그대가 나무라 해도 내가 내가 잎새라 해도
우리들의 사이엔 아무것도 남은 게 없어요
그대가 나무라 해도 내가 내가 잎새라 해도

좋은 날엔 시인의 눈빛 되어 시인의 가슴이 되어
아름다운 사연들을 태우고 또 태우고 태웠었네
뚜루루루 귓전에 맴도는 낮은 휘파람 소리
시인은 시인은 노래 부른다 그 옛날의 사랑 얘기를

좋은 날엔 시인의 눈빛 되어 시인의 가슴이 되어
아름다운 사연들을 태우고 또 태우고 태웠었네
뚜루루루 귓전에 맴도는 낮은 휘파람 소리
시인은 시인은 노래 부른다 그 옛날의 사랑 얘기를
그 옛날의 사랑 얘기를"
가요,욕심없는 마음,내가 살고 싶은 집은 작은 초가집,C G Am F,"내가 살고 싶은 집은 작은 초가집
내가 먹고 싶은 것은 구운 옥수수
욕심 없는 나의 마음 탓하지 마라
사람들아 사람들아

내가 입고 싶은 옷은 하얀 저고리
내가 갖고 싶은 책은 작은 성경책
욕심 없는 나의 마음 탓하지 마라
사람들아 사람들아

내가 살고 싶은 집은 작은 초가집
내가 먹고 싶은 것은 구운 옥수수
욕심 없는 나의 마음 탓하지 마라
사람들아 사람들아

내가 입고 싶은 옷은 하얀 저고리
내가 갖고 싶은 책은 작은 성경책
욕심 없는 나의 마음 탓하지 마라
사람들아 사람들아"
가요,우리들의 이야기들,웃음짓는 커다란 두눈동자 긴머리에 말없는 웃음이,G D Em C,"웃음짓는 커다란 두 눈동자
긴 머리에 말없는 웃음이
라일락 꽃향기 흩날리던 날
교정에서 우리는 만났소

밤하늘의 별만큼이나 수많았던 우리의 이야기들
바람같이 간다고 해도 언제라도 난 안 잊을테요

비가 좋아 빗속을 거닐었고
눈이 좋아 눈길을 걸었소
사람 없는 찻집에 마주 앉아
밤늦도록 낙서도 했었소

밤하늘의 별만큼이나 수많았던 우리의 이야기들
바람같이 간다고 해도 언제라도 난 안 잊을테요

부끄럼도 또 자랑거리들도
우리에겐 하나도 없다오
우리들이 말할 수 있는 것은
마알간 마음뿐이라오

밤하늘의 별만큼이나 수많았던 우리의 이야기들
바람같이 간다고 해도 언제라도 난 안 잊을테요"
가요,웨딩 케익,이제 밤도 깊어 고요한데,C G Am F,"이제 밤도 깊어 고요한데
창문을 두드리는 소리
잠 못 이루고 깨어나서
창문을 열고 내어다 보니
사람은 간 곳이 없고
외로이 남아 있는 저 웨딩케익
그 누가 두고 갔나 나는 아네
서글픈 나의 사랑이여

이 밤이 지나가면 나는 가네
원치 않는 사람에게로
눈물을 흘리면서 나는 가네
그대 아닌 사람에게로
이 밤이 지나가면 나는 가네
사랑치 않는 사람에게로
마지막 단 한 번만 그대 모습
보게 하여 주오 사랑아

아픈 내 마음도 모르는 채
멀리서 들려오는
무정한 새벽 종소리
행여나 아쉬움에 그리움에
그대 모습 보일까
창밖을 내어다 봐도
이미 사라져 버린 그 모습
어디서나 찾을 수 없어
남겨진 웨딩케익만 바라보며
하염없이 눈물 흘리네

남겨진 웨딩케익만 바라보며
하염없이 눈물 흘리네"
가요,이 몸이 새라면,이 몸이 새라면 날아가리,G D Em Am,"이 몸이 새라면 이 몸이 새라면 날아가리
저 건너 보이는 저 건너 보이는 작은 섬까지
이 몸이 새라면 이 몸이 새라면 날아가리

이 몸이 새라면 이 몸이 새라면 날아가리
저 하늘 높이 뜬 저 하늘 높이 뜬 흰구름까지
이 몸이 새라면 이 몸이 새라면 날아가리"
